_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,ltfen_en_yakn_anlam_seiniz,ltfen_en_yakn_anlam_seiniz:confidence,ltfen_en_yakn_anlam_seiniz_gold,meaning_example1,meaning_example10,meaning_example11,meaning_example12,meaning_example13,meaning_example14,meaning_example15,meaning_example16,meaning_example17,meaning_example2,meaning_example3,meaning_example4,meaning_example5,meaning_example6,meaning_example7,meaning_example8,meaning_example9,predicate,predicate_no,sentence,sid
758626383,false,finalized,3,7/27/2015 14:09:37,"Bir yere doğru yönelmek, ulaşmak (Nereye gidiyorsun?)",1.0,,"Bir yere doğru yönelmek, ulaşmak (Nereye gidiyorsun?)",N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Bir durumun sürmesi (Ama böyle giderse Allah hemen sonunu hayırlara tebdil etsin.),Yakışmak (Bu renk ona gitmedi.),"Tüketilmek, harcanmak (Eline geçen paranın çoğu da İstanbul'da çoluğa çocuğa gidiyor.)","Yeter olmak, yetmek, yetişmek (İki ton kömür üç ay gider.)",Yok olmak (Gemiler ve saray hepsi gitti.),Satılmak (Altın kaçtan gidiyor?),"Yardımcı Fiil: Değerlendirmek, saymak, karşılamak (Bu iş hoşuma gitmedi, tuhafıma gitti.)",N.A,git,1,"Evden ayrılıp giderken , ne almama izin verirsin diye sormuştum babama . ",2057
758626384,false,finalized,3,7/27/2015 14:12:34,Bir şeyi ya da kişiyi bulunduğu yerden ayırmak (Sağ elinin çevik bir hareketiyle başındaki tülbendi çekip aldı.),1.0,,Bir şeyi ya da kişiyi bulunduğu yerden ayırmak (Sağ elinin çevik bir hareketiyle başındaki tülbendi çekip aldı.),N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Satın almak (Marketten süt aldım.),"Kısaltmak, eksiltmek. (Ceketin boyundan aldım.)",Temizlemek. (Karyolanın altını süpürge ile al.),İçeri girmesini sağlamak (Delikanlıyı evine almış.),"Yol gitmek, yol almak (O yolu bir saatte alırsınız.)",Kazanç sağlamak. (Bir pantolondan beş yüz lira alıyorlar.),Kabul etmek (İki hafta sonra beni işe aldılar.),"Yer almak, arasında bulunmak (Eczacıbaşı Holding üçüncü sırada yer alıyor.)",al,1,"Evden ayrılıp giderken , ne almama izin verirsin diye sormuştum babama . ",2057
758626385,false,finalized,3,7/27/2015 13:50:15,Birine soru yönelterek herhangi bir konuda bilgi istemek (Hastanenin nöbetçi doktoru yok mu? diye soruyorum),1.0,,Birine soru yönelterek herhangi bir konuda bilgi istemek (Hastanenin nöbetçi doktoru yok mu? diye soruyorum),N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Çok iyi bilmek (Bu işi benden sorarlar),N.A,N.A,N.A,N.A,N.A,N.A,N.A,sor,1,"Evden ayrılıp giderken , ne almama izin verirsin diye sormuştum babama . ",2057
758626386,false,finalized,3,7/27/2015 15:52:49,"Yapmak anlamında olan Yardımcı Fiil (yardım etmek, teslim etmek, yataklık etmek, kontrol etmek , hapsetmek)",1.0,,"Bir işi meslek gibi yapmak (Şemsi, sıra düştükçe emlak komisyonculuğu ediyordu.)",N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,"Bulmak, erişmek (Hemşerileri gelir, kemençe gibi bir çalgıyla sabahı ederlerdi.)","Birini bir şeyden yoksun bırakmak (Doping, Ali Gürbüz'ü altın kemerden etti.)","Eşit değer kazanmak (Üç artı iki, beş eder.)","Kötülükte bulunmak (Ah, iki bardak süt sen bana neler ettin?)","Yapmak anlamında olan Yardımcı Fiil (yardım etmek, teslim etmek, yataklık etmek, kontrol etmek , hapsetmek)",N.A,N.A,N.A,et,1,Niçin beni rahatsız ediyorsun ufaklık ? diye homurdanmış . ,2058
758626387,false,finalized,3,7/27/2015 12:50:40,Birine soru yönelterek herhangi bir konuda bilgi istemek (Hastanenin nöbetçi doktoru yok mu? diye soruyorum),1.0,,Birine soru yönelterek herhangi bir konuda bilgi istemek (Hastanenin nöbetçi doktoru yok mu? diye soruyorum),N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Çok iyi bilmek (Bu işi benden sorarlar),N.A,N.A,N.A,N.A,N.A,N.A,N.A,sor,1,"Öyle ya , böyle bir soruyu o güne kadar kimse sormamıştı ona . ",2059
758626388,false,finalized,3,7/27/2015 14:23:17,Damla durumunda tane tane düşmek (Yüzüne bir yerden su damlıyordu),1.0,,Damla durumunda tane tane düşmek (Yüzüne bir yerden su damlıyordu),N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,İçindekini damla damla akıtmak (Musluk damlıyor.),N.A,N.A,N.A,N.A,N.A,N.A,N.A,damla,1,Damla damlatacağım . ,2063
758626389,false,finalized,3,7/27/2015 13:45:45,"Bir yere doğru yönelmek, ulaşmak (Nereye gidiyorsun?)",1.0,,"Bir yere doğru yönelmek, ulaşmak (Nereye gidiyorsun?)",N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Bir durumun sürmesi (Ama böyle giderse Allah hemen sonunu hayırlara tebdil etsin.),Yakışmak (Bu renk ona gitmedi.),"Tüketilmek, harcanmak (Eline geçen paranın çoğu da İstanbul'da çoluğa çocuğa gidiyor.)","Yeter olmak, yetmek, yetişmek (İki ton kömür üç ay gider.)",Yok olmak (Gemiler ve saray hepsi gitti.),Satılmak (Altın kaçtan gidiyor?),"Yardımcı Fiil: Değerlendirmek, saymak, karşılamak (Bu iş hoşuma gitmedi, tuhafıma gitti.)",N.A,git,1,Gidip o da kartvizit bastırmış . ,2064
758626390,false,finalized,3,7/27/2015 13:09:07,"Bası işi yapmak, tabetmek (Fotoğraflarımızı basmışlar.)",1.0,,Ayağı bir yere basmak (Motor çalıştıktan sonra debriyaja basarsınız.),N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,"Bası işi yapmak, tabetmek (Fotoğraflarımızı basmışlar.)",Ani bir baskın yapmak (Ölen kızın intikamını almak için köyü basıp yakmış.),"Bir kimse bir yaşa girmek (On dokuz yaşına yeni basmış, ürkek ve utangaç bir kızdım.)",N.A,N.A,N.A,N.A,N.A,bas,1,Gidip o da kartvizit bastırmış . ,2064
758626391,false,finalized,4,7/27/2015 13:14:30,Hiçbiri,0.5101,,"Hırsızlık etmek, aşırmak. (Bizim atlarımızı çalıp İngilizlere satarlardı.)",N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,"Bir müziği dinlemeyi sağlayan aleti çalıştırmak. (Fevkalade zekidir; iyi dans eder, piyano çalar.)","Benzemek, andırmak. (mecazi anlam) (to resemble) (Geniş alınlı, kırmızıya çalar, kahverengi saçlı, altın dişli tuhaf bir delikanlı gülümsedi.)",N.A,N.A,N.A,N.A,N.A,N.A,çal,1,Sabah olup da saatimin zili çaldığında kuşlarla gökyüzünde bale yaparak uçuyordum . ,2065
758626392,false,finalized,3,7/27/2015 14:42:29,Gerçekleştirmek (O gün son resmi sayılabilecek son otoportresini yaptı.),0.6476,,Gerçekleştirmek (O gün son resmi sayılabilecek son otoportresini yaptı.),N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Bir işle uğraşmak (Elimden tutup bana adeta rehberlik yaptı.),N.A,N.A,N.A,N.A,N.A,N.A,N.A,yap,1,Sabah olup da saatimin zili çaldığında kuşlarla gökyüzünde bale yaparak uçuyordum . ,2065
758626393,false,finalized,3,7/27/2015 14:29:16,Hiçbiri,0.6667,,"Uçak vb. ile yerden yükselmek, havada yol almak (Paul Fort'un dizeleriyle avundu, Moskova'dan Paris'e uçtu...)",N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Rengi solmak (Rengi birdenbire uçtu.),N.A,N.A,N.A,N.A,N.A,N.A,N.A,uç,1,Sabah olup da saatimin zili çaldığında kuşlarla gökyüzünde bale yaparak uçuyordum . ,2065
758626394,false,finalized,3,7/27/2015 14:46:13,"Eğlenme, oyalanma",1.0,,"Eğlenme, oyalanma",N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Rol yapma,N.A,N.A,N.A,N.A,N.A,N.A,N.A,oyna,1,"Bir kadınla bir erkeğin oynayabileceği bütün oyunları oynamış , kadınlığı da erkekliği de sonuna kadar yaşamıştık . ",2066
758626395,false,finalized,3,7/27/2015 14:41:23,Rol yapma,0.6501,,"Eğlenme, oyalanma",N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Rol yapma,N.A,N.A,N.A,N.A,N.A,N.A,N.A,oyna,2,"Bir kadınla bir erkeğin oynayabileceği bütün oyunları oynamış , kadınlığı da erkekliği de sonuna kadar yaşamıştık . ",2066
758626396,false,finalized,3,7/27/2015 13:29:32,Hiçbiri,0.6546,,"Bir yere, eşya veya araç gereç koymak",N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,"Bir bilgisayar, disket vb.ne gerekli bilgileri aktarmak",N.A,N.A,N.A,N.A,N.A,N.A,N.A,yükle,1,"Bu süreç de , bir ürünün somut ve öznel niteliklerinden sıyrılıp , kendisine soyut ve nesnel bir nicelik yüklenmesiyle gerçekleştirilir . ",2068
758626397,false,finalized,3,7/27/2015 14:40:52,"Söylemek (Eskilerin dediği gibi beşer, şaşar.)",1.0,,"Söylemek (Eskilerin dediği gibi beşer, şaşar.)",N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Ad vermek (Muşmulaya döngel de derler.),Bir dilde karşılığı olmak,"Herhangi bir kanıya, yargıya varmak (Bu işe herkes ne der?)",N.A,N.A,N.A,N.A,N.A,de,1,Her şeyi anlattım mı dediniz . ,2070
758626398,false,finalized,3,7/27/2015 14:46:45,"Söz ve düşünceyi özel işaret veya harflerle anlatmak (Büyük bir heyecan, bir haz içinde şu satırları yazıyorum)",1.0,,"Söz ve düşünceyi özel işaret veya harflerle anlatmak (Büyük bir heyecan, bir haz içinde şu satırları yazıyorum)",N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Yazar olarak görev yapmak (Artık Milliyette yazıyorum),N.A,N.A,N.A,N.A,N.A,N.A,N.A,yaz,1,"Şimdi hiçbir şeye yaramadıklarını düşünsem de , yaşayabilmek için yazmak ! Böylece , o beklemekle , aramakla , bütün bu zaman parçalarını dolduracak olan boşlukla ve sıkıntıyla dolu yaşam çizgimi belirledim sanıyorum . ",2071
758626399,false,finalized,3,7/27/2015 14:36:02,Birini beklemek (Ben de seni bekliyordum zaten.),0.6814,,Birini beklemek (Ben de seni bekliyordum zaten.),N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Ummak (Nikahtan bu kadar keramet bekleme!),Korumak (Eşyaları bekle.),N.A,N.A,N.A,N.A,N.A,N.A,bekle,1,"Şimdi hiçbir şeye yaramadıklarını düşünsem de , yaşayabilmek için yazmak ! Böylece , o beklemekle , aramakla , bütün bu zaman parçalarını dolduracak olan boşlukla ve sıkıntıyla dolu yaşam çizgimi belirledim sanıyorum . ",2071
758626400,false,finalized,3,7/27/2015 13:24:16,"Özlemek (Seni çok arıyorum, Ziyacığım.)",0.6644,,Birini veya bir şeyi bulmaya çalışmak (Dükkanın içinde gözleriyle bir şeyler aradı.),N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,"Özlemek (Seni çok arıyorum, Ziyacığım.)",Telefon etmek (Dün akşam beni aramışsın.),N.A,N.A,N.A,N.A,N.A,N.A,ara,1,"Şimdi hiçbir şeye yaramadıklarını düşünsem de , yaşayabilmek için yazmak ! Böylece , o beklemekle , aramakla , bütün bu zaman parçalarını dolduracak olan boşlukla ve sıkıntıyla dolu yaşam çizgimi belirledim sanıyorum . ",2071
758626401,false,finalized,3,7/27/2015 14:21:09,Dolu duruma gelmek,0.6444,,Dolu duruma gelmek,N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,"Bir yerde pek çok eşya veya kimse toplanmak, (Li ile konuşurken birden gözleri gözyaşlarıyla doldu.)","Bitmek, sona ermek (Süresi doldu, emekliye ayrıldı.)",N.A,N.A,N.A,N.A,N.A,N.A,dol,1,"Şimdi hiçbir şeye yaramadıklarını düşünsem de , yaşayabilmek için yazmak ! Böylece , o beklemekle , aramakla , bütün bu zaman parçalarını dolduracak olan boşlukla ve sıkıntıyla dolu yaşam çizgimi belirledim sanıyorum . ",2071
758626402,false,finalized,3,7/27/2015 13:13:50,Bir şeyi ya da kişiyi bulunduğu yerden ayırmak (Sağ elinin çevik bir hareketiyle başındaki tülbendi çekip aldı.),0.6769,,Bir şeyi ya da kişiyi bulunduğu yerden ayırmak (Sağ elinin çevik bir hareketiyle başındaki tülbendi çekip aldı.),N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Satın almak (Marketten süt aldım.),"Kısaltmak, eksiltmek. (Ceketin boyundan aldım.)",Temizlemek. (Karyolanın altını süpürge ile al.),İçeri girmesini sağlamak (Delikanlıyı evine almış.),"Yol gitmek, yol almak (O yolu bir saatte alırsınız.)",Kazanç sağlamak. (Bir pantolondan beş yüz lira alıyorlar.),Kabul etmek (İki hafta sonra beni işe aldılar.),"Yer almak, arasında bulunmak (Eczacıbaşı Holding üçüncü sırada yer alıyor.)",al,1,En ufak bir duygu hissettiği an maddesini almış ya . ,2072
758626403,false,finalized,3,7/27/2015 14:34:23,"Bir yere doğru yönelmek, ulaşmak (Nereye gidiyorsun?)",1.0,,"Bir yere doğru yönelmek, ulaşmak (Nereye gidiyorsun?)",N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Bir durumun sürmesi (Ama böyle giderse Allah hemen sonunu hayırlara tebdil etsin.),Yakışmak (Bu renk ona gitmedi.),"Tüketilmek, harcanmak (Eline geçen paranın çoğu da İstanbul'da çoluğa çocuğa gidiyor.)","Yeter olmak, yetmek, yetişmek (İki ton kömür üç ay gider.)",Yok olmak (Gemiler ve saray hepsi gitti.),Satılmak (Altın kaçtan gidiyor?),"Yardımcı Fiil: Değerlendirmek, saymak, karşılamak (Bu iş hoşuma gitmedi, tuhafıma gitti.)",N.A,git,1,"İyi , gidin de iskeleyi bir yıkayın , sonra dinlenirsiniz , dedi . ",2073
758626404,false,finalized,3,7/27/2015 13:15:59,"Söylemek (Eskilerin dediği gibi beşer, şaşar.)",654,,"Söylemek (Eskilerin dediği gibi beşer, şaşar.)",N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Ad vermek (Muşmulaya döngel de derler.),Bir dilde karşılığı olmak,"Herhangi bir kanıya, yargıya varmak (Bu işe herkes ne der?)",N.A,N.A,N.A,N.A,N.A,de,1,"İyi , gidin de iskeleyi bir yıkayın , sonra dinlenirsiniz , dedi . ",2073
758626405,false,finalized,3,7/27/2015 13:29:09,Arzulamak (Kımıldamak istedi kımıldayamadı.),1.0,,Arzulamak (Kımıldamak istedi kımıldayamadı.),N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,"Bir şeyin kendisine verilmesini veya yapılmasını söylemek (İspanyol aileler, savcılıktan soruşturma açmasını istedi.)",Evlenmek dileğinde bulunmak (Komşunun kızını istemişler.),N.A,N.A,N.A,N.A,N.A,N.A,iste,1,"Alev'in babasının amacı , annesinin parasını istediği gibi kullanmak ve sevgilisiyle gününü gün etmek . ",2074
758626406,false,finalized,3,7/27/2015 14:35:16,"Yapmak anlamında olan Yardımcı Fiil (yardım etmek, teslim etmek, yataklık etmek, kontrol etmek , hapsetmek)",1.0,,"Bir işi meslek gibi yapmak (Şemsi, sıra düştükçe emlak komisyonculuğu ediyordu.)",N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,"Bulmak, erişmek (Hemşerileri gelir, kemençe gibi bir çalgıyla sabahı ederlerdi.)","Birini bir şeyden yoksun bırakmak (Doping, Ali Gürbüz'ü altın kemerden etti.)","Eşit değer kazanmak (Üç artı iki, beş eder.)","Kötülükte bulunmak (Ah, iki bardak süt sen bana neler ettin?)","Yapmak anlamında olan Yardımcı Fiil (yardım etmek, teslim etmek, yataklık etmek, kontrol etmek , hapsetmek)",N.A,N.A,N.A,et,1,"Alev'in babasının amacı , annesinin parasını istediği gibi kullanmak ve sevgilisiyle gününü gün etmek . ",2074
758626407,false,finalized,3,7/27/2015 14:19:03,Uyku durumundan çıkmak (Ali bir iki kez onun sesine uyandı.),1.0,,Uyku durumundan çıkmak (Ali bir iki kez onun sesine uyandı.),N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,"Belirmek, ortaya çıkmak (Gözüm daldı, hayalimde yine binbir zevk uyandı)",N.A,N.A,N.A,N.A,N.A,N.A,N.A,uyan,1,Bir sabah uyandınız ve ulusal tarihinizdeki bir geminin o kadar da köhne olmadığını öğrendiniz . ,2075
758626408,false,finalized,3,7/27/2015 15:01:49,"Söylemek (Eskilerin dediği gibi beşer, şaşar.)",1.0,,"Söylemek (Eskilerin dediği gibi beşer, şaşar.)",N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Ad vermek (Muşmulaya döngel de derler.),Bir dilde karşılığı olmak,"Herhangi bir kanıya, yargıya varmak (Bu işe herkes ne der?)",N.A,N.A,N.A,N.A,N.A,de,1,Üstelik Kemal'in dediğinde herkesin her şeyini ortaya dökmek yok ki . ,2076
758626409,false,finalized,3,7/27/2015 13:29:30,"Saçmak, serpmek: (Tavuklara yem döktü.)",0.6374,,boşaltmak (Sigara tablasını döktü.),N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,"Saçmak, serpmek: (Tavuklara yem döktü.)",N.A,N.A,N.A,N.A,N.A,N.A,N.A,dök,1,Üstelik Kemal'in dediğinde herkesin her şeyini ortaya dökmek yok ki . ,2076
758626410,false,finalized,3,7/27/2015 14:57:02,Kaybedilen bir şeyi yeniden ele geçirmek (Anahtarlarımı buldum.),673,,Kaybedilen bir şeyi yeniden ele geçirmek (Anahtarlarımı buldum.),N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,"Keşfetmek , icat etmek (Şu kuvvetin, cevherin sırrını bulmaya çalışıyorum.)",İstenilen şeye kavuşmak (Kadınlık namına düşündüğüm şeylerin hiçbirini karımda bulamadım.),Bir yargıya varmak (Ben de bunu akıllıca buldum.),N.A,N.A,N.A,N.A,N.A,bul,1,Nasıl buldun onu . ,2079
758626411,false,finalized,4,7/27/2015 13:31:57,"Ulaşmak, varmak (Gurbetten gelmişim yorgunum, hancı.)",0.7611,,"Ulaşmak, varmak (Gurbetten gelmişim yorgunum, hancı.)",Kazanılmak (Çiftlikten onlara ayda beş yüz milyon lira gelir.),Uymak (Bu ayakkabı sana küçük gelir.),"Görünmek, sanılmak (Ayıp gelmek, tanıdık gelmek)",Mal olmak (Bu bardakların tanesi yüz liraya geldi.),Herhangi bir sırada bulunmak (Yarışta birinci geldi.),"Yapabilmek, elinden gelmek",İçinden gelmek (Çok içimden geldi.),Yönelme durumundaki bazı kelimelere getirilerek yapılan birleşik fiil (Yola gelmek. Meydana gelmek. Hatıra gelmek. Akla gelmek),İsabet etmek (Attığı top gözüme geldi.),Varlığını sürdürmek (Eski çağlardan birçok anıt çağımıza kadar gelmiştir.),"Belli bir süre dolmak (Vakit kuşluğu aşmış, öğleye geliyordu.)","İzlemek, takip etmek. (Çocuklar arkadan geliyordu.)",Eklenmek (Türkçede ekler kelimelerin sonuna gelir.),"Dayanmak (Birazcık üşütmeye gelmiyor, hemen hastalanıyor.)",Doğruluğuna hak vermek (Dediğime geldiniz mi?),Etkisini herhangi bir biçimde göstermek (Burası bana çok sıcak geldi.),gel,1,Şimdi her gece o geliyor artık buraya . ,2080
758626412,false,finalized,3,7/27/2015 14:36:02,Hiçbiri,0.6645,,"Olduğu yeri ve durumu korumak, sürdürmek (Sıkı sıkı kucakladı ve öylece kaldı.)",N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Belirtilen miktarda bulunmak (Sadece üç gün kaldı.),"Konaklamak, yaşamak (Hemen karargâha yerleşmezsem ne geri dönebilir ne de otelde kalabilirdim.)","Geriye atılmak, ertelenmek (Mahkeme ayın on sekizine kaldı.)",Miras olarak geçmek (Çiftlik ana babasından kalmış.),"Yardımcı Fiil: Olmak, herhangi bir durumda bulunmak (Aç kalmak, nefes nefese kalmak, zorunda kalmak)",N.A,N.A,N.A,kal,1,"Öldürmekle de kalmayıp cesedinizi kadavra niyetine kullanacağım , dedim . ",2084
758626413,false,finalized,3,7/27/2015 14:37:17,"Söylemek (Eskilerin dediği gibi beşer, şaşar.)",1.0,,"Söylemek (Eskilerin dediği gibi beşer, şaşar.)",N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Ad vermek (Muşmulaya döngel de derler.),Bir dilde karşılığı olmak,"Herhangi bir kanıya, yargıya varmak (Bu işe herkes ne der?)",N.A,N.A,N.A,N.A,N.A,de,1,"Öldürmekle de kalmayıp cesedinizi kadavra niyetine kullanacağım , dedim . ",2084
758626414,false,finalized,3,7/27/2015 14:04:01,"Söylemek (Eskilerin dediği gibi beşer, şaşar.)",1.0,,"Söylemek (Eskilerin dediği gibi beşer, şaşar.)",N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Ad vermek (Muşmulaya döngel de derler.),Bir dilde karşılığı olmak,"Herhangi bir kanıya, yargıya varmak (Bu işe herkes ne der?)",N.A,N.A,N.A,N.A,N.A,de,1,"Bilmiyorum , dedim . ",2085
758626416,false,finalized,3,7/27/2015 14:09:01,"Ortaya çıkmak (Nezaket denen şey, kadının hanımlaşması ile beraber doğdu.)",1.0,,Dünyaya gelmek (Bu hastanede doğmuşum.),N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,"Ortaya çıkmak (Nezaket denen şey, kadının hanımlaşması ile beraber doğdu.)",N.A,N.A,N.A,N.A,N.A,N.A,N.A,doğ,1,Hazine garantileri nedeniyle doğabilecek ödemeler için de üçyüzyirmialtı trilyon liralık ödenek ayrıldı . ,2086
758626417,false,finalized,3,7/27/2015 13:21:32,Birine soru yönelterek herhangi bir konuda bilgi istemek (Hastanenin nöbetçi doktoru yok mu? diye soruyorum),1.0,,Birine soru yönelterek herhangi bir konuda bilgi istemek (Hastanenin nöbetçi doktoru yok mu? diye soruyorum),N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Çok iyi bilmek (Bu işi benden sorarlar),N.A,N.A,N.A,N.A,N.A,N.A,N.A,sor,1,Siz kimsiniz ? diye sordum ürkerek . ,2088
758626418,false,finalized,3,7/27/2015 13:33:05,Arzulamak (Kımıldamak istedi kımıldayamadı.),1.0,,Arzulamak (Kımıldamak istedi kımıldayamadı.),N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,"Bir şeyin kendisine verilmesini veya yapılmasını söylemek (İspanyol aileler, savcılıktan soruşturma açmasını istedi.)",Evlenmek dileğinde bulunmak (Komşunun kızını istemişler.),N.A,N.A,N.A,N.A,N.A,N.A,iste,1,"İstersen biraz daha kalsın , biraz daha annesi baksın ona . ",2089
758626419,false,finalized,3,7/27/2015 14:42:20,"Olduğu yeri ve durumu korumak, sürdürmek (Sıkı sıkı kucakladı ve öylece kaldı.)",1.0,,"Olduğu yeri ve durumu korumak, sürdürmek (Sıkı sıkı kucakladı ve öylece kaldı.)",N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Belirtilen miktarda bulunmak (Sadece üç gün kaldı.),"Konaklamak, yaşamak (Hemen karargâha yerleşmezsem ne geri dönebilir ne de otelde kalabilirdim.)","Geriye atılmak, ertelenmek (Mahkeme ayın on sekizine kaldı.)",Miras olarak geçmek (Çiftlik ana babasından kalmış.),"Yardımcı Fiil: Olmak, herhangi bir durumda bulunmak (Aç kalmak, nefes nefese kalmak, zorunda kalmak)",N.A,N.A,N.A,kal,1,"İstersen biraz daha kalsın , biraz daha annesi baksın ona . ",2089
758626420,false,finalized,3,7/27/2015 13:39:13,"Beslemek, geçindirmek. (Üç çocuklu bir aileye bakıyor.)",1.0,,Bakışı bir şey üzerine çevirmek. (Hangi resmime baksam ben değilim.),N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,"Beslemek, geçindirmek. (Üç çocuklu bir aileye bakıyor.)","Anlamak, farkına varmak. (Bazı akşamlar bakarım Halil savuşur, nereye gittiğini de kimseye söylemez.)",N.A,N.A,N.A,N.A,N.A,N.A,bak,1,"İstersen biraz daha kalsın , biraz daha annesi baksın ona . ",2089
758626421,false,finalized,3,7/27/2015 13:38:40,Hiçbiri,1.0,,Bir sıvının üstündeyken içine gömülmek (Sonra hani bir gemimiz batmıştı.),N.A,N.A,N.A,N.A,N.A,N.A,N.A,N.A,Saplanmak (Ayağına yolda diken batmıştı.),"Dokunmak, incitmek (Onun her sözü bana batar.)",N.A,N.A,N.A,N.A,N.A,N.A,bat,1,"Şangır ! Oldu işte , battı ortalık . ",2090
