_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,farg_secim,farg_secim:confidence,hata,orig__golden,arg0,arg1,arg2,arg3,arg4,ex0,ex1,ex2,farg,farg_secim_gold,farg_secim_gold_reason,pred,pred_no,senseid,sent,sid
853873273,true,golden,3,"",alınan,1.0,"

",TRUE,alan kişi/şey,alınan,ne ile alındığı,nereden alındığı,nereye alındığı,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Sağ elinin çevik bir hareketiyle başındaki tülbendi çekip aldı.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>alınan</b>: başındaki tülbendi<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin nasıl gerçekleştiği (hızlıca, güzel, yavaş)</b>: Sağ elinin çevik bir hareketiyle<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin nasıl gerçekleştiği (hızlıca, güzel, yavaş)</b>: çekip<br>",N.A,N.A,paranı,alınan,Neyi aldı ?,al,1,1,Bazen de bütün paranı alır . ,394
853873274,true,golden,7,"","Amacı, bitiş noktası (Eve, odaya vb.) ya da faydalanan (annem için, arkadaşıma vb)",0.7123,"





",TRUE,yazan,yazılan şey,N.A,N.A,N.A,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Büyük bir heyecan, bir haz içinde şu satırları yazıyorum</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: yazıyorum<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin nasıl gerçekleştiği (hızlıca, güzel, yavaş)</b>: Büyük bir heyecan, bir haz içinde<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>yazılan şey</b>: şu satırları<br>",N.A,N.A,okula,"Amacı, bitiş noktası (Eve, odaya vb.) ya da faydalanan (annem için, arkadaşıma vb)",Nereye yazdır ? Yazdırma eyleminin varış noktası olarak düşünülmelidir. ,yaz,1,1,"Onun yerine okula , ' Adını mezar taşına değil , okula yazdır ' pankartı asıldı . ",409
853873275,true,golden,6,"",isteyen,1.0,"




",TRUE,isteyen,ne istediği,N.A,N.A,N.A,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Kımıldamak istedi kımıldayamadı.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: istedi<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>arzuladığı şey</b>: Kımıldamak<br>,N.A,N.A,o,isteyen,Kim erkeğini öldürmeden bırakmak istemiyordu ?,iste,1,1,"Bütün terk edişlerde olduğu gibi kızgınlık tükenmeden ilişki bitmiyordu , bütün kadınlar gibi o da erkeğini öldürmeden bırakmak istemiyordu ve ben çok kolay ölmüyordum . ",427
853873276,true,golden,5,"",ne istediği,0.8014,"



",TRUE,isteyen,ne istediği,N.A,N.A,N.A,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Kımıldamak istedi kımıldayamadı.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: istedi<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>arzuladığı şey</b>: Kımıldamak<br>,N.A,N.A,bırakmak,ne istediği,"O ne istemiyordu ? ""erkeğini öldürmeden bırakmak""",iste,1,1,"Bütün terk edişlerde olduğu gibi kızgınlık tükenmeden ilişki bitmiyordu , bütün kadınlar gibi o da erkeğini öldürmeden bırakmak istemiyordu ve ben çok kolay ölmüyordum . ",427
853873277,true,golden,4,"","Ne Zaman (Eylül, Pazartesi), Ne Sıklıkla (her zaman, bazen), Kaçıncı (ilk, son) ya da Ne kadarlığına (bir aylığına)",0.7895,"


",TRUE,işiten kişi/şey,işitilen şey,N.A,N.A,N.A,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Çamaşırcı Fatma kadın annemin duymayan kulaklarına yalvarıyor.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: duymayan<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>işiten kişi/şey</b>: kulaklarına<br>,N.A,N.A,Birden,"Nasıl (hızlıca, güzel, yavaş, yapıp, koşup vb)
Ne Zaman (Eylül, Pazartesi), Ne Sıklıkla (her zaman, bazen), Kaçıncı (ilk, son) ya da Ne kadarlığına (bir aylığına)
Tüm cümleyi etkileyen, diğer tanımlara uymayan zarflar (Mutlaka, muhtemelen vb...)"," Ne zaman duydum ? Diğer eylemi de etkilediğinden "" tüm cümleyi etkileyen, diğer argüman tanımlarına uymayan zarf öğeler"" cevabı da kabul edilecektir.",duy,1,2,"Birden , geldiğini duydum , parktaki kalabalık karıştı . ",434
853873278,true,golden,3,"",işitilen şey,1.0,"

",TRUE,işiten kişi/şey,işitilen şey,N.A,N.A,N.A,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Çamaşırcı Fatma kadın annemin duymayan kulaklarına yalvarıyor.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: duymayan<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>işiten kişi/şey</b>: kulaklarına<br>,N.A,N.A,geldiğini,işitilen şey,Neyi duydum ?,duy,1,2,"Birden , geldiğini duydum , parktaki kalabalık karıştı . ",434
853873279,true,golden,3,"","Yardımcı fiil elemanı (mezun olmak'taki mezun, hayal etmek'teki hayal vb... )",0.6662,"

",TRUE,vuran kişi,nereye/kime vurduğu,N.A,N.A,N.A,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Birinin başına vurdum.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: vurdum<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>vurulan kişi/yer</b>: Birinin başına<br>,N.A,N.A,El,"Yardımcı fiil elemanı (mezun olmak'taki mezun, hayal etmek'teki hayal vb... )",Ne vurdum ?,vur,1,1,El vurdum basa basa . ,437
853873280,true,golden,5,"","Nasıl (hızlıca, güzel, yavaş, yapıp, koşup vb)",1.0,"



",TRUE,vuran kişi,nereye/kime vurduğu,N.A,N.A,N.A,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Birinin başına vurdum.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: vurdum<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>vurulan kişi/yer</b>: Birinin başına<br>,N.A,N.A,basa,"Nasıl (hızlıca, güzel, yavaş, yapıp, koşup vb)
Yan cümlecik (.. olarak, ... olmak üzere vb...) 
Tüm cümleyi etkileyen, diğer tanımlara uymayan zarflar (Mutlaka, muhtemelen vb...)",Nasıl vurdum ? ,vur,1,1,El vurdum basa basa . ,437
853873281,true,golden,5,"","Yardımcı fiil elemanı (mezun olmak'taki mezun, hayal etmek'teki hayal vb... )",1.0,"

İmla hatasi.

",TRUE,fark eden,neyi fark ettiği,"ne zaman, nasıl fark ettiği",N.A,N.A,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Profesör tekrar o yöne bakınca bir kıpırtı fark etti.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: fark etti<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>fark eden</b>: Profesör<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin ne zaman (Eylül, Pazartesi), ne sıklıkla (her zaman, bazen), hangi sırada (ilk, son) ya da ne kadar süreliğine (bir aylığına) gerçekleştiği</b>: tekrar o yöne bakınca<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>neyi fark ettiği</b>: bir kıpırtı<br>",N.A,N.A,fark,"Yardımcı fiil elemanı (mezun olmak'taki mezun, hayal etmek'teki hayal vb... )","Yukarıdaki ""Yardmcı fiil örneğini""inceleyiniz. ",et,1,11,"Ama fark ettim ki , onu çok yazmamışım . ",472
853873282,true,golden,9,"","Ne Zaman (Eylül, Pazartesi), Ne Sıklıkla (her zaman, bazen), Kaçıncı (ilk, son) ya da Ne kadarlığına (bir aylığına)",1.0,"







",TRUE,konuşan,kiminle konuştuğu,konuşulan konu,N.A,N.A,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>İşten sonra Nuruosmaniye'deki İkbal kahvesinde arkadaşlarla şiir ve edebiyat konuşuyoruz.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: konuşuyoruz<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin ne zaman (Eylül, Pazartesi), ne sıklıkla (her zaman, bazen), hangi sırada (ilk, son) ya da ne kadar süreliğine (bir aylığına) gerçekleştiği</b>: İşten sonra<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin nerede, hangi lokasyonda gerçekleştiği (soyut da olabilir) (mahallede, konuşmasında, hayalinde)</b>: Nuruosmaniye'deki İkbal kahvesinde<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>sohbet edilen</b>: arkadaşlarla<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>konuşulan konu</b>: şiir ve edebiyat<br>",N.A,N.A,gündüzleri,"Ne Zaman (Eylül, Pazartesi), Ne Sıklıkla (her zaman, bazen), Kaçıncı (ilk, son) ya da Ne kadarlığına (bir aylığına)",Ne zaman konuşabiliyorum ? ,konuş,1,1,İyi ki dedem var da gündüzleri onunla konuşabiliyorum . ,483
853873283,true,golden,8,"",kiminle konuştuğu,1.0,"






",TRUE,konuşan,kiminle konuştuğu,konuşulan konu,N.A,N.A,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>İşten sonra Nuruosmaniye'deki İkbal kahvesinde arkadaşlarla şiir ve edebiyat konuşuyoruz.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: konuşuyoruz<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin ne zaman (Eylül, Pazartesi), ne sıklıkla (her zaman, bazen), hangi sırada (ilk, son) ya da ne kadar süreliğine (bir aylığına) gerçekleştiği</b>: İşten sonra<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin nerede, hangi lokasyonda gerçekleştiği (soyut da olabilir) (mahallede, konuşmasında, hayalinde)</b>: Nuruosmaniye'deki İkbal kahvesinde<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>sohbet edilen</b>: arkadaşlarla<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>konuşulan konu</b>: şiir ve edebiyat<br>",N.A,N.A,onunla,"kiminle konuştuğu
Kiminle (Kardeşimle, NATOyla, onlarla)",Kiminle sohbet diyorum ? ,konuş,1,1,İyi ki dedem var da gündüzleri onunla konuşabiliyorum . ,483
853873284,true,golden,6,"","Nerede (mahallede, konuşmasında, hayalinde)",0.5071,"




",TRUE,algılayan,algılanan,ne olarak algılandığı,N.A,N.A,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Önceleri sadece bir göz yanılması veya benzerlik olarak algıladı yaralı bilincim.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>ne olarak algılandığı</b>: bir göz yanılması veya benzerlik olarak<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>algılayan</b>: yaralı bilincim<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin ne zaman (Eylül, Pazartesi), ne sıklıkla (her zaman, bazen), hangi sırada (ilk, son) ya da ne kadar süreliğine (bir aylığına) gerçekleştiği</b>: Önceleri<br>",&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Toplum da onu bizim gösterdiğimiz şekilde algıladı.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>algılayan</b>: Toplum<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>algılanan</b>: onu<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>ne olarak algılandığı</b>: bizim gösterdiğimiz şekilde<br>,N.A,dışında,"Nerede (mahallede, konuşmasında, hayalinde)
Nasıl (hızlıca, güzel, yavaş, yapıp, koşup vb)",Nerede algılıyorum ?,algıla,1,1,"O sözcüğü , bugüne kadar içine sıkıştırıldığı ideolojik boyutunun dışında algılayarak diyorum ki , toplumlar da , bireyler de , yarına ait planlarıyla , tasarımlarıyla , hayalleriyle sıçrayarak geçecekler , dünden yarına ... ",486
853873285,true,golden,7,"",algılanan,1.0,"Virgülden önce boşluk bırakılmamalı.





",TRUE,algılayan,algılanan,ne olarak algılandığı,N.A,N.A,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Önceleri sadece bir göz yanılması veya benzerlik olarak algıladı yaralı bilincim.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>ne olarak algılandığı</b>: bir göz yanılması veya benzerlik olarak<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>algılayan</b>: yaralı bilincim<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylemin ne zaman (Eylül, Pazartesi), ne sıklıkla (her zaman, bazen), hangi sırada (ilk, son) ya da ne kadar süreliğine (bir aylığına) gerçekleştiği</b>: Önceleri<br>",&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Toplum da onu bizim gösterdiğimiz şekilde algıladı.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>algılayan</b>: Toplum<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>algılanan</b>: onu<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>ne olarak algılandığı</b>: bizim gösterdiğimiz şekilde<br>,N.A,sözcüğü,algılanan,Neyi algılıyorum ?,algıla,1,1,"O sözcüğü , bugüne kadar içine sıkıştırıldığı ideolojik boyutunun dışında algılayarak diyorum ki , toplumlar da , bireyler de , yarına ait planlarıyla , tasarımlarıyla , hayalleriyle sıçrayarak geçecekler , dünden yarına ... ",486
853873286,true,golden,5,"","Ne Zaman (Eylül, Pazartesi), Ne Sıklıkla (her zaman, bazen), Kaçıncı (ilk, son) ya da Ne kadarlığına (bir aylığına)",1.0,"



",TRUE,taşıyan,taşınan şey,nasıl / ne üzerinde,nereden alındığı,nereye taşındığı,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Facebook, sosyal paylaşım sitelerini adeta farklı bir boyuta taşıdı.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: taşıdı<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>taşıyıcı</b>: Facebook<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>taşınan şey</b>: sosyal paylaşım sitelerini<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>nereye taşındığı</b>: adeta farklı bir boyuta<br>",N.A,N.A,dönemde,"Ne Zaman (Eylül, Pazartesi), Ne Sıklıkla (her zaman, bazen), Kaçıncı (ilk, son) ya da Ne kadarlığına (bir aylığına)",Ne zaman taşıdı ? ,taşı,1,1,"Bu dönemde , teori , bilimin çeşitli alanlarında , yeni kavramsal yapılanmalarla bilimi yeni düzlemlere taşımış ; geçmişin kavramsal yapılanmalarında köklü bir kopuşla bilimin önünde yeni ufuklar açmıştır . ",547
853873287,true,golden,5,"",taşıyan,0.8011,"



",TRUE,taşıyan,taşınan şey,nasıl / ne üzerinde,nereden alındığı,nereye taşındığı,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Facebook, sosyal paylaşım sitelerini adeta farklı bir boyuta taşıdı.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: taşıdı<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>taşıyıcı</b>: Facebook<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>taşınan şey</b>: sosyal paylaşım sitelerini<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>nereye taşındığı</b>: adeta farklı bir boyuta<br>",N.A,N.A,teori,taşıyan,"",taşı,1,1,"Bu dönemde , teori , bilimin çeşitli alanlarında , yeni kavramsal yapılanmalarla bilimi yeni düzlemlere taşımış ; geçmişin kavramsal yapılanmalarında köklü bir kopuşla bilimin önünde yeni ufuklar açmıştır . ",547
853873288,true,golden,7,"",nereden alındığı,0.3995,"





",TRUE,taşıyan,taşınan şey,nasıl / ne üzerinde,nereden alındığı,nereye taşındığı,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Facebook, sosyal paylaşım sitelerini adeta farklı bir boyuta taşıdı.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: taşıdı<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>taşıyıcı</b>: Facebook<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>taşınan şey</b>: sosyal paylaşım sitelerini<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>nereye taşındığı</b>: adeta farklı bir boyuta<br>",N.A,N.A,alanlarında,"Nerede (mahallede, konuşmasında, hayalinde)",Hangi konuda ? Nerede taşıma işlemi gerçekleşmiş ? ,taşı,1,1,"Bu dönemde , teori , bilimin çeşitli alanlarında , yeni kavramsal yapılanmalarla bilimi yeni düzlemlere taşımış ; geçmişin kavramsal yapılanmalarında köklü bir kopuşla bilimin önünde yeni ufuklar açmıştır . ",547
853873289,true,golden,5,"",nasıl / ne üzerinde,1.0,"



",TRUE,taşıyan,taşınan şey,nasıl / ne üzerinde,nereden alındığı,nereye taşındığı,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Facebook, sosyal paylaşım sitelerini adeta farklı bir boyuta taşıdı.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: taşıdı<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>taşıyıcı</b>: Facebook<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>taşınan şey</b>: sosyal paylaşım sitelerini<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>nereye taşındığı</b>: adeta farklı bir boyuta<br>",N.A,N.A,yapılanmalarla,nasıl / ne üzerinde,Nasıl taşımış ?,taşı,1,1,"Bu dönemde , teori , bilimin çeşitli alanlarında , yeni kavramsal yapılanmalarla bilimi yeni düzlemlere taşımış ; geçmişin kavramsal yapılanmalarında köklü bir kopuşla bilimin önünde yeni ufuklar açmıştır . ",547
853873290,true,golden,4,"",taşınan şey,1.0,"


",TRUE,taşıyan,taşınan şey,nasıl / ne üzerinde,nereden alındığı,nereye taşındığı,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Facebook, sosyal paylaşım sitelerini adeta farklı bir boyuta taşıdı.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: taşıdı<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>taşıyıcı</b>: Facebook<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>taşınan şey</b>: sosyal paylaşım sitelerini<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>nereye taşındığı</b>: adeta farklı bir boyuta<br>",N.A,N.A,bilimi,taşınan şey,Neyi taşımış ?,taşı,1,1,"Bu dönemde , teori , bilimin çeşitli alanlarında , yeni kavramsal yapılanmalarla bilimi yeni düzlemlere taşımış ; geçmişin kavramsal yapılanmalarında köklü bir kopuşla bilimin önünde yeni ufuklar açmıştır . ",547
853873291,true,golden,5,"",nereye taşındığı,1.0,"



",TRUE,taşıyan,taşınan şey,nasıl / ne üzerinde,nereden alındığı,nereye taşındığı,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Facebook, sosyal paylaşım sitelerini adeta farklı bir boyuta taşıdı.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: taşıdı<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>taşıyıcı</b>: Facebook<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>taşınan şey</b>: sosyal paylaşım sitelerini<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>nereye taşındığı</b>: adeta farklı bir boyuta<br>",N.A,N.A,düzlemlere,nereye taşındığı,Nereye taşımış ?,taşı,1,1,"Bu dönemde , teori , bilimin çeşitli alanlarında , yeni kavramsal yapılanmalarla bilimi yeni düzlemlere taşımış ; geçmişin kavramsal yapılanmalarında köklü bir kopuşla bilimin önünde yeni ufuklar açmıştır . ",547
853873292,true,golden,8,"",konuşulan konu,1.0,"






",TRUE,konuşan,konuşulan konu,kiminle konuşulduğu,N.A,N.A,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Son beraber olduğum adamı anlatmış mıydım sana ?</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>konuşulan konu</b>: Son beraber olduğum adamı<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>kiminle konuşulduğu</b>: sana<br>,N.A,N.A,geceyi,konuşulan konu,"",anlat,1,1,Son geceyi o anlatsın . ,584
853873293,true,golden,4,"",konuşan,0.7779,"


",TRUE,konuşan,konuşulan konu,kiminle konuşulduğu,N.A,N.A,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Son beraber olduğum adamı anlatmış mıydım sana ?</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>konuşulan konu</b>: Son beraber olduğum adamı<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>kiminle konuşulduğu</b>: sana<br>,N.A,N.A,o,konuşan,"",anlat,1,1,Son geceyi o anlatsın . ,584
853873294,true,golden,6,"",dikkate alınan,1.0,"




",TRUE,dikkate alan,dikkate alınan,N.A,N.A,N.A,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Annenin sözlerini dikkate al.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>dikkate alınan</b>: Annenin sözlerini<br>,N.A,N.A,kurun,dikkate alınan,"",al,1,18,"Tüketici kredisinin yabancı para birimi cinsinden kullanılması durumunda , geri ödemeye ilişkin taksitlerin ve toplam kredi tutarının hesaplanmasında , hangi tarihteki kurun dikkate alınacağına ilişkin bilginin sözleşmede yer alması koşulu getiriliyor . ",626
853873295,true,golden,7,"","Yardımcı fiil elemanı (mezun olmak'taki mezun, hayal etmek'teki hayal vb... )",0.4308,"





",TRUE,dikkate alan,dikkate alınan,N.A,N.A,N.A,&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Annenin sözlerini dikkate al.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>dikkate alınan</b>: Annenin sözlerini<br>,N.A,N.A,dikkate,"Yardımcı fiil elemanı (mezun olmak'taki mezun, hayal etmek'teki hayal vb... )","Görev tanımında verilen ""Yardımcı Fiilli"" örneği inceleyiniz. ",al,1,18,"Tüketici kredisinin yabancı para birimi cinsinden kullanılması durumunda , geri ödemeye ilişkin taksitlerin ve toplam kredi tutarının hesaplanmasında , hangi tarihteki kurun dikkate alınacağına ilişkin bilginin sözleşmede yer alması koşulu getiriliyor . ",626
853873296,true,golden,7,"","Ne Zaman (Eylül, Pazartesi), Ne Sıklıkla (her zaman, bazen), Kaçıncı (ilk, son) ya da Ne kadarlığına (bir aylığına)",0.3056,"





",TRUE,yardım eden,yardım edilen,N.A,N.A,N.A,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Efendimiz, elbisesini temizlemeğe yardım etti.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: yardım etti<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>yardım eden</b>: Efendimiz<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>yardım edilen</b>: elbisesini temizlemeğe<br>",N.A,N.A,yaptınsa,"Yan cümlecik (.. olarak, ... olmak üzere vb...) 
Nedeni ya da kaynağı (yüzünden, onun için, dağdan vb) 
Ne Zaman (Eylül, Pazartesi), Ne Sıklıkla (her zaman, bazen), Kaçıncı (ilk, son) ya da Ne kadarlığına (bir aylığına)
Tüm cümleyi etkileyen, diğer tanımlara uymayan zarflar (Mutlaka, muhtemelen vb...)",Neden yardım edeceğim ? Yan cümlecik ya da  diğer argüman tanımlarına uymayan zarf öğeler cevabı da kabul edilecek.,et,1,37,"Eğer kötü bir şey yaptınsa , söz veriyorum sana yardım edeceğim . ",647
853873297,true,golden,3,"",yardım edilen,1.0,"

",TRUE,yardım eden,yardım edilen,N.A,N.A,N.A,"&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <strong>Cümle:</strong><font size=3><i>Efendimiz, elbisesini temizlemeğe yardım etti.</i></font><br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>Eylem</b>: yardım etti<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>yardım eden</b>: Efendimiz<br>&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp&nbsp <b>yardım edilen</b>: elbisesini temizlemeğe<br>",N.A,N.A,sana,yardım edilen,Kime yardım edeceğim ?,et,1,37,"Eğer kötü bir şey yaptınsa , söz veriyorum sana yardım edeceğim . ",647
